matchId,time_sec,minute,blue_gold,red_gold,diff
KR_7777224462,120.021,2.0,10432,10565,-133
KR_7777224462,180.034,3.0,13497,13782,-285
KR_7777224462,240.045,4.0,16798,16451,347
KR_7777224462,300.06,5.0,20367,20336,31
KR_7777224462,360.06,6.0,25666,24021,1645
KR_7777224462,420.073,7.0,28291,26337,1954
KR_7777224462,480.078,8.0,32349,29140,3209
KR_7777224462,540.091,9.0,36492,32739,3753
KR_7777224462,600.097,10.0,38942,35110,3832
KR_7777224462,660.108,11.0,44252,38131,6121
KR_7777224462,685.123,11.42,45503,38888,6615
KR_7773060135,0.0,0.0,7000,7000,0
KR_7773060135,60.01,1.0,7015,7015,0
KR_7773060135,120.042,2.0,9304,9341,-37
KR_7773060135,180.104,3.0,12776,11797,979
KR_7773060135,240.113,4.0,14985,15152,-167
KR_7773060135,300.128,5.0,19141,18494,647
KR_7773060135,360.153,6.0,21388,21272,116
KR_7773060135,420.164,7.0,24928,25116,-188
KR_7773060135,480.189,8.0,27873,27652,221
KR_7773060135,540.207,9.0,30225,30027,198
KR_7773060135,600.212,10.0,33124,33411,-287
KR_7773060135,660.237,11.0,36173,36132,41
KR_7773060135,720.254,12.0,38546,40482,-1936
KR_7773060135,780.275,13.0,42311,42737,-426
KR_7773060135,840.29,14.0,44779,45219,-440
KR_7773060135,900.315,15.01,48388,49050,-662
KR_7773060135,960.338,16.01,50623,53944,-3321
KR_7773060135,1020.363,17.01,53674,56381,-2707
KR_7773060135,1080.38,18.01,57392,59249,-1857
KR_7773060135,1140.406,19.01,60525,63032,-2507
KR_7773060135,1200.414,20.01,64107,66938,-2831
KR_7773060135,1209.934,20.17,64392,67223,-2831
KR_7778740365,0.0,0.0,7000,7000,0
KR_7778740365,60.013,1.0,8202,8226,-24
KR_7778740365,120.037,2.0,12313,11718,595
KR_7778740365,180.127,3.0,14779,15558,-779
KR_7778740365,240.148,4.0,19307,18697,610
KR_7778740365,300.164,5.0,23021,22596,425
KR_7778740365,360.169,6.0,25944,25732,212
KR_7778740365,420.192,7.0,29498,30777,-1279
KR_7778740365,480.211,8.0,32420,33142,-722
KR_7778740365,540.235,9.0,35603,36896,-1293
KR_7778740365,600.26,10.0,38393,39368,-975
KR_7778740365,660.293,11.0,41646,42068,-422
KR_7778740365,720.312,12.01,45468,44795,673
KR_7778740365,780.322,13.01,49052,48368,684
KR_7778740365,840.328,14.01,51850,51215,635
KR_7778740365,900.337,15.01,56154,54389,1765
KR_7778740365,960.368,16.01,59424,57849,1575
KR_7778740365,1020.391,17.01,62873,61043,1830
KR_7778740365,1080.392,18.01,66831,63566,3265
KR_7778740365,1140.397,19.01,70518,66188,4330
KR_7778740365,1200.405,20.01,73911,69299,4612
KR_7778740365,1260.433,21.01,76207,72915,3292
KR_7778740365,1320.462,22.01,79837,75154,4683
KR_7778740365,1329.68,22.16,80496,75439,5057
KR_7706429977,0.0,0.0,7000,7000,0
KR_7706429977,60.032,1.0,7015,7015,0
KR_7706429977,120.06,2.0,9268,9833,-565
KR_7706429977,180.147,3.0,13650,12929,721
KR_7706429977,240.171,4.0,16224,16714,-490
KR_7706429977,300.195,5.0,20494,21022,-528
KR_7706429977,360.204,6.0,23877,25568,-1691
KR_7706429977,420.221,7.0,27389,30066,-2677
KR_7706429977,480.243,8.0,31151,33523,-2372
KR_7706429977,540.256,9.0,33705,36342,-2637
KR_7706429977,600.281,10.0,36295,39897,-3602
KR_7706429977,660.296,11.0,38624,42785,-4161
KR_7706429977,720.32,12.01,42307,47083,-4776
KR_7706429977,780.346,13.01,44731,50457,-5726
KR_7706429977,840.386,14.01,47812,52633,-4821
KR_7706429977,900.399,15.01,50226,58390,-8164
KR_7706429977,915.529,15.26,51386,59348,-7962
KR_7778328631,0.0,0.0,7000,7000,0
KR_7778328631,60.02,1.0,7015,7015,0
KR_7778328631,120.025,2.0,9757,9974,-217
KR_7778328631,180.033,3.0,12541,13342,-801
KR_7778328631,240.043,4.0,15007,16662,-1655
KR_7778328631,300.142,5.0,19949,19846,103
KR_7778328631,360.157,6.0,22135,24555,-2420
KR_7778328631,420.182,7.0,25192,27002,-1810
KR_7778328631,480.185,8.0,29236,30832,-1596
KR_7778328631,540.208,9.0,34057,33818,239
KR_7778328631,600.238,10.0,36639,37536,-897
KR_7778328631,660.242,11.0,40876,41027,-151
KR_7778328631,720.259,12.0,43748,43952,-204
KR_7778328631,780.26,13.0,46656,47711,-1055
KR_7778328631,840.281,14.0,50292,50851,-559
KR_7778328631,900.283,15.0,53181,53981,-800
KR_7778328631,960.297,16.0,56136,57537,-1401
KR_7778328631,1020.329,17.01,60463,59808,655
KR_7778328631,1080.349,18.01,63671,62615,1056
KR_7778328631,1140.372,19.01,66114,67257,-1143
KR_7778328631,1153.706,19.23,66822,68747,-1925
KR_7753275282,0.0,0.0,7000,7000,0
KR_7753275282,60.015,1.0,7273,7627,-354
KR_7753275282,120.024,2.0,10635,10620,15
KR_7753275282,180.042,3.0,13659,13470,189
KR_7753275282,240.05,4.0,16686,17237,-551
KR_7753275282,300.12,5.0,19874,21228,-1354
KR_7753275282,360.142,6.0,24011,25004,-993
KR_7753275282,420.143,7.0,28207,28493,-286
KR_7753275282,480.172,8.0,32019,32294,-275
KR_7753275282,540.193,9.0,34980,35513,-533
KR_7753275282,600.21,10.0,37758,38635,-877
KR_7753275282,660.227,11.0,41079,41863,-784
KR_7753275282,720.253,12.0,43855,45090,-1235
KR_7753275282,780.254,13.0,47305,48043,-738
KR_7753275282,840.274,14.0,49510,52778,-3268
KR_7753275282,900.281,15.0,54399,55771,-1372
KR_7753275282,960.303,16.01,56578,59241,-2663
KR_7753275282,1020.331,17.01,60337,62144,-1807
KR_7753275282,1080.344,18.01,62811,65589,-2778
KR_7753275282,1140.361,19.01,65545,69940,-4395
KR_7753275282,1200.377,20.01,69858,73871,-4013
KR_7753275282,1260.395,21.01,72225,77338,-5113
KR_7753275282,1317.598,21.96,74201,81959,-7758
KR_7773302770,0.0,0.0,7000,7000,0
KR_7773302770,60.009,1.0,7015,7015,0
KR_7773302770,120.036,2.0,10967,11564,-597
KR_7773302770,180.129,3.0,13793,14602,-809
KR_7773302770,240.136,4.0,17922,17876,46
KR_7773302770,300.164,5.0,20856,20257,599
KR_7773302770,360.195,6.0,24056,23232,824
KR_7773302770,420.227,7.0,27728,27181,547
KR_7773302770,480.235,8.0,31126,29521,1605
KR_7773302770,540.243,9.0,34519,34110,409
KR_7773302770,600.269,10.0,38294,37542,752
KR_7773302770,660.292,11.0,41234,40797,437
KR_7773302770,720.324,12.01,45205,43722,1483
KR_7773302770,780.326,13.01,48487,46805,1682
KR_7773302770,840.356,14.01,52000,51065,935
KR_7773302770,900.374,15.01,55137,54756,381
KR_7773302770,960.393,16.01,58379,57417,962
KR_7773302770,1020.397,17.01,61857,59937,1920
KR_7773302770,1080.41,18.01,67779,62761,5018
KR_7773302770,1140.442,19.01,70210,65605,4605
KR_7773302770,1200.46,20.01,73728,67928,5800
KR_7773302770,1204.569,20.08,73898,68048,5850
KR_7778505222,0.0,0.0,7000,7000,0
KR_7778505222,60.003,1.0,7015,7025,-10
KR_7778505222,120.035,2.0,9340,9366,-26
KR_7778505222,180.117,3.0,11780,11880,-100
KR_7778505222,240.145,4.0,15511,16504,-993
KR_7778505222,300.149,5.0,18944,20110,-1166
KR_7778505222,360.178,6.0,21508,23003,-1495
KR_7778505222,420.189,7.0,26060,27006,-946
KR_7778505222,480.214,8.0,28700,29847,-1147
KR_7778505222,540.229,9.0,31875,33373,-1498
KR_7778505222,600.229,10.0,35583,36390,-807
KR_7778505222,660.253,11.0,38510,39202,-692
KR_7778505222,720.273,12.0,42120,44089,-1969
KR_7778505222,780.277,13.0,45530,47036,-1506
KR_7778505222,840.305,14.01,48533,49850,-1317
KR_7778505222,900.31,15.01,51107,52613,-1506
KR_7778505222,960.312,16.01,53943,55871,-1928
KR_7778505222,1020.32,17.01,56951,59843,-2892
KR_7778505222,1080.346,18.01,60964,62620,-1656
KR_7778505222,1140.368,19.01,65174,66015,-841
KR_7778505222,1200.379,20.01,67550,68493,-943
KR_7778505222,1260.396,21.01,71254,73124,-1870
KR_7778505222,1320.403,22.01,74312,75633,-1321
KR_7778505222,1380.417,23.01,77966,78276,-310
KR_7778505222,1440.42,24.01,81505,80915,590
KR_7778505222,1500.426,25.01,84452,86074,-1622
KR_7778505222,1560.445,26.01,88353,88340,13
KR_7778505222,1592.212,26.54,90924,89300,1624
KR_7743783325,0.0,0.0,7000,7000,0
KR_7743783325,60.005,1.0,7015,7015,0
KR_7743783325,120.023,2.0,9625,10477,-852
KR_7743783325,180.112,3.0,12462,12876,-414
KR_7743783325,240.116,4.0,16056,16726,-670
KR_7743783325,300.133,5.0,19457,20861,-1404
KR_7743783325,360.136,6.0,22448,23649,-1201
KR_7743783325,420.164,7.0,26170,26691,-521
KR_7743783325,480.191,8.0,28779,30518,-1739
KR_7743783325,492.282,8.2,29678,31628,-1950
KR_7769948037,0.0,0.0,7000,7000,0
KR_7769948037,60.019,1.0,7015,7015,0
KR_7769948037,120.04,2.0,9312,9703,-391
KR_7769948037,180.129,3.0,12154,12855,-701
KR_7769948037,240.155,4.0,14637,15943,-1306
KR_7769948037,300.174,5.0,19169,19560,-391
KR_7769948037,360.179,6.0,21387,23465,-2078
KR_7769948037,420.203,7.0,25234,26984,-1750
KR_7769948037,480.212,8.0,27588,30963,-3375
KR_7769948037,540.215,9.0,31968,34093,-2125
KR_7769948037,600.238,10.0,34966,37886,-2920
KR_7769948037,660.26,11.0,37953,40474,-2521
KR_7769948037,696.103,11.6,39018,43457,-4439
KR_7774967593,0.0,0.0,7000,7000,0
KR_7774967593,60.005,1.0,8122,7674,448
KR_7774967593,120.029,2.0,11094,10998,96
KR_7774967593,180.11,3.0,13981,14848,-867
KR_7774967593,240.13,4.0,17362,17121,241
KR_7774967593,300.162,5.0,20247,20659,-412
KR_7774967593,360.163,6.0,23638,24130,-492
KR_7774967593,420.185,7.0,27342,26599,743
KR_7774967593,480.216,8.0,30450,30118,332
KR_7774967593,540.248,9.0,33355,35303,-1948
KR_7774967593,600.261,10.0,35996,38437,-2441
KR_7774967593,660.281,11.0,40351,41481,-1130
KR_7774967593,720.291,12.0,42644,46186,-3542
KR_7774967593,780.316,13.01,45300,48767,-3467
KR_7774967593,840.324,14.01,50314,51647,-1333
KR_7774967593,900.356,15.01,52793,54726,-1933
KR_7774967593,960.371,16.01,55645,59924,-4279
KR_7774967593,962.81,16.05,55720,59999,-4279
KR_7644858733,0.0,0.0,7000,7000,0
KR_7644858733,60.006,1.0,7445,7830,-385
KR_7644858733,120.038,2.0,10074,11420,-1346
KR_7644858733,180.096,3.0,13369,13879,-510
KR_7644858733,240.122,4.0,15748,16294,-546
KR_7644858733,300.142,5.0,19900,20141,-241
KR_7644858733,360.154,6.0,23077,23097,-20
KR_7644858733,420.186,7.0,28309,25452,2857
KR_7644858733,480.198,8.0,30833,28873,1960
KR_7644858733,540.225,9.0,33405,31421,1984
KR_7644858733,600.23,10.0,36860,35459,1401
KR_7644858733,660.231,11.0,40344,37856,2488
KR_7644858733,720.262,12.0,42968,40798,2170
KR_7644858733,780.292,13.0,45593,44840,753
KR_7644858733,840.303,14.01,49350,47816,1534
KR_7644858733,900.305,15.01,51800,50618,1182
KR_7644858733,960.313,16.01,54513,53386,1127
KR_7644858733,1020.344,17.01,57307,57274,33
KR_7644858733,1080.347,18.01,59863,60396,-533
KR_7644858733,1140.362,19.01,63146,63855,-709
KR_7644858733,1200.373,20.01,65544,67471,-1927
KR_7644858733,1260.386,21.01,70034,70221,-187
KR_7644858733,1320.415,22.01,73789,74096,-307
KR_7644858733,1380.418,23.01,77095,76563,532
KR_7644858733,1440.435,24.01,80822,79733,1089
KR_7644858733,1469.43,24.49,83598,80620,2978
KR_7767559152,0.0,0.0,7000,7000,0
KR_7767559152,60.03,1.0,7459,7015,444
KR_7767559152,120.059,2.0,10666,10435,231
KR_7767559152,180.139,3.0,13429,13255,174
KR_7767559152,240.161,4.0,17777,17774,3
KR_7767559152,300.193,5.0,21260,21722,-462
KR_7767559152,360.195,6.0,24115,25471,-1356
KR_7767559152,420.221,7.0,26884,28249,-1365
KR_7767559152,480.254,8.0,30488,31923,-1435
KR_7767559152,540.266,9.0,33896,34551,-655
KR_7767559152,600.28,10.0,37213,39397,-2184
KR_7767559152,660.308,11.01,39906,41662,-1756
KR_7767559152,720.337,12.01,43608,45693,-2085
KR_7767559152,780.351,13.01,48553,48652,-99
KR_7767559152,840.37,14.01,51106,51370,-264
KR_7767559152,900.4,15.01,54494,54422,72
KR_7767559152,960.421,16.01,57688,57464,224
KR_7767559152,1020.426,17.01,60345,62058,-1713
KR_7767559152,1080.429,18.01,62891,64349,-1458
KR_7767559152,1140.461,19.01,65936,66957,-1021
KR_7767559152,1200.465,20.01,68901,69639,-738
KR_7767559152,1260.466,21.01,71504,74842,-3338
KR_7767559152,1288.257,21.47,72537,76784,-4247
KR_7740286284,0.0,0.0,7000,7000,0
KR_7740286284,60.007,1.0,9157,8129,1028
KR_7740286284,120.037,2.0,12739,10780,1959
KR_7740286284,180.113,3.0,15793,13937,1856
KR_7740286284,240.131,4.0,19385,18457,928
KR_7740286284,300.15,5.0,24809,21606,3203
KR_7740286284,360.182,6.0,29257,25458,3799
KR_7740286284,420.185,7.0,32633,28608,4025
KR_7740286284,480.204,8.0,36112,31861,4251
KR_7740286284,540.217,9.0,39508,35666,3842
KR_7740286284,600.237,10.0,42890,38104,4786
KR_7740286284,660.238,11.0,45992,42982,3010
KR_7740286284,720.258,12.0,50369,46707,3662
KR_7740286284,780.258,13.0,53230,49000,4230
KR_7740286284,840.273,14.0,56860,51825,5035
KR_7740286284,900.287,15.0,61026,54100,6926
KR_7740286284,935.76,15.6,63332,56362,6970
KR_7777262002,0.0,0.0,7000,7000,0
KR_7777262002,60.03,1.0,7015,7015,0
KR_7777262002,120.043,2.0,10826,10730,96
KR_7777262002,180.061,3.0,14246,14286,-40
KR_7777262002,240.091,4.0,17510,17732,-222
KR_7777262002,300.165,5.0,21033,20607,426
KR_7777262002,360.187,6.0,23601,23226,375
KR_7777262002,420.214,7.0,26974,26391,583
KR_7777262002,480.239,8.0,29966,29426,540
KR_7777262002,540.241,9.0,33703,32501,1202
KR_7777262002,600.265,10.0,37947,35827,2120
KR_7777262002,660.293,11.0,40932,40043,889
KR_7777262002,720.3,12.0,44394,42223,2171
KR_7777262002,780.307,13.01,47113,46482,631
KR_7777262002,840.308,14.01,50916,50272,644
KR_7777262002,900.312,15.01,53995,53274,721
KR_7777262002,960.341,16.01,57327,56415,912
KR_7777262002,1020.357,17.01,61039,59221,1818
KR_7777262002,1080.388,18.01,64037,62105,1932
KR_7777262002,1140.42,19.01,67173,65970,1203
KR_7777262002,1200.444,20.01,70687,68444,2243
KR_7777262002,1260.462,21.01,73109,73185,-76
KR_7777262002,1271.451,21.19,73735,74379,-644
KR_7763383926,0.0,0.0,7000,7000,0
KR_7763383926,60.027,1.0,7015,7015,0
KR_7763383926,120.054,2.0,9853,9303,550
KR_7763383926,180.113,3.0,12765,12580,185
KR_7763383926,240.134,4.0,17273,16508,765
KR_7763383926,300.136,5.0,20678,19893,785
KR_7763383926,360.166,6.0,23434,24350,-916
KR_7763383926,420.194,7.0,29267,26554,2713
KR_7763383926,480.213,8.0,33213,31120,2093
KR_7763383926,540.221,9.0,35869,35639,230
KR_7763383926,600.244,10.0,39805,38704,1101
KR_7763383926,660.264,11.0,43309,42085,1224
KR_7763383926,720.276,12.0,46178,45311,867
KR_7763383926,780.284,13.0,49575,48885,690
KR_7763383926,840.31,14.01,52841,52426,415
KR_7763383926,900.321,15.01,55772,55956,-184
KR_7763383926,960.348,16.01,59460,59767,-307
KR_7763383926,1020.379,17.01,63866,63096,770
KR_7763383926,1080.397,18.01,66703,66749,-46
KR_7763383926,1140.401,19.01,69867,69895,-28
KR_7763383926,1194.595,19.91,72419,73360,-941
KR_7740152052,0.0,0.0,7000,7000,0
KR_7740152052,60.014,1.0,7015,7547,-532
KR_7740152052,120.036,2.0,10221,10779,-558
KR_7740152052,180.124,3.0,13224,13617,-393
KR_7740152052,240.152,4.0,15805,16091,-286
KR_7740152052,300.171,5.0,19149,21071,-1922
KR_7740152052,360.175,6.0,22246,25561,-3315
KR_7740152052,420.195,7.0,25143,29627,-4484
KR_7740152052,480.199,8.0,29838,32589,-2751
KR_7740152052,540.223,9.0,32020,36776,-4756
KR_7740152052,600.227,10.0,36076,40075,-3999
KR_7740152052,660.251,11.0,38692,45072,-6380
KR_7740152052,720.26,12.0,41109,47558,-6449
KR_7740152052,745.021,12.42,42172,49452,-7280
KR_7765943744,0.0,0.0,7000,7000,0
KR_7765943744,60.022,1.0,7025,7015,10
KR_7765943744,120.043,2.0,9338,9338,0
KR_7765943744,180.119,3.0,11966,11751,215
KR_7765943744,240.138,4.0,14345,14192,153
KR_7765943744,300.153,5.0,17643,17066,577
KR_7765943744,360.173,6.0,21101,21397,-296
KR_7765943744,420.216,7.0,24563,24417,146
KR_7765943744,480.236,8.0,27103,26980,123
KR_7765943744,540.255,9.0,30719,29641,1078
KR_7765943744,600.258,10.0,34172,33414,758
KR_7765943744,660.284,11.0,37777,36980,797
KR_7765943744,720.308,12.01,40500,39370,1130
KR_7765943744,780.318,13.01,43906,42289,1617
KR_7765943744,840.343,14.01,47109,45933,1176
KR_7765943744,900.364,15.01,49817,48471,1346
KR_7765943744,960.396,16.01,53874,51838,2036
KR_7765943744,1020.41,17.01,56166,54597,1569
KR_7765943744,1080.436,18.01,58881,57838,1043
KR_7765943744,1140.441,19.01,62572,61259,1313
KR_7765943744,1200.446,20.01,65094,63674,1420
KR_7765943744,1260.47,21.01,67550,66731,819
KR_7765943744,1320.49,22.01,70829,70313,516
KR_7765943744,1380.514,23.01,73518,74131,-613
KR_7765943744,1440.537,24.01,78448,76579,1869
KR_7765943744,1500.56,25.01,81303,82236,-933
KR_7765943744,1560.571,26.01,84128,84827,-699
KR_7765943744,1620.586,27.01,87841,87471,370
KR_7765943744,1680.611,28.01,91099,90404,695
KR_7765943744,1740.637,29.01,93922,93598,324
KR_7765943744,1800.662,30.01,97602,96274,1328
KR_7765943744,1840.138,30.67,102220,97770,4450
KR_7740268308,0.0,0.0,7000,7000,0
KR_7740268308,60.006,1.0,7755,7368,387
KR_7740268308,120.036,2.0,11599,9764,1835
KR_7740268308,180.106,3.0,14282,12208,2074
KR_7740268308,240.131,4.0,17354,15893,1461
KR_7740268308,300.137,5.0,20699,18232,2467
KR_7740268308,360.147,6.0,23701,20879,2822
KR_7740268308,420.158,7.0,25988,23747,2241
KR_7740268308,480.186,8.0,30234,25822,4412
KR_7740268308,540.202,9.0,34470,31599,2871
KR_7740268308,600.227,10.0,36939,34391,2548
KR_7740268308,660.238,11.0,40449,36516,3933
KR_7740268308,660.872,11.01,40464,36531,3933
KR_7756538668,0.0,0.0,7000,7000,0
KR_7756538668,60.002,1.0,7015,7015,0
KR_7756538668,120.031,2.0,9809,9796,13
KR_7756538668,180.087,3.0,12250,12227,23
KR_7756538668,240.109,4.0,15764,15867,-103
KR_7756538668,300.123,5.0,18532,19068,-536
KR_7756538668,360.155,6.0,22069,22210,-141
KR_7756538668,420.169,7.0,25387,26179,-792
KR_7756538668,480.193,8.0,28938,30240,-1302
KR_7756538668,540.209,9.0,33417,33202,215
KR_7756538668,600.233,10.0,37057,36677,380
KR_7756538668,660.247,11.0,39648,40036,-388
KR_7756538668,720.27,12.0,43491,43180,311
KR_7756538668,780.291,13.0,46204,47745,-1541
KR_7756538668,840.314,14.01,50644,50682,-38
KR_7756538668,900.341,15.01,54060,53777,283
KR_7756538668,960.362,16.01,57058,57390,-332
KR_7756538668,1016.511,16.94,61087,59891,1196
KR_7767040149,0.0,0.0,7000,7000,0
KR_7767040149,60.03,1.0,7025,7015,10
KR_7767040149,120.046,2.0,10192,9304,888
KR_7767040149,180.12,3.0,12886,12492,394
KR_7767040149,240.147,4.0,17181,15967,1214
KR_7767040149,300.15,5.0,19827,18834,993
KR_7767040149,360.17,6.0,22910,22258,652
KR_7767040149,420.183,7.0,25463,26961,-1498
KR_7767040149,480.204,8.0,29540,29760,-220
KR_7767040149,540.234,9.0,32058,33274,-1216
KR_7767040149,600.259,10.0,35560,35658,-98
KR_7767040149,660.283,11.0,38464,38507,-43
KR_7767040149,720.307,12.01,41175,41686,-511
KR_7767040149,780.333,13.01,45820,44660,1160
KR_7767040149,840.365,14.01,48636,48064,572
KR_7767040149,900.374,15.01,51422,51991,-569
KR_7767040149,960.407,16.01,54812,55043,-231
KR_7767040149,1020.411,17.01,57040,58458,-1418
KR_7767040149,1080.432,18.01,60982,61419,-437
KR_7767040149,1140.462,19.01,64485,64589,-104
KR_7767040149,1200.49,20.01,67504,67907,-403
KR_7767040149,1260.52,21.01,70535,70297,238
KR_7767040149,1320.529,22.01,73088,73715,-627
KR_7767040149,1380.546,23.01,75918,76910,-992
KR_7767040149,1422.965,23.72,77915,80861,-2946
KR_7778166748,0.0,0.0,7000,7000,0
KR_7778166748,60.022,1.0,7368,7805,-437
KR_7778166748,120.055,2.0,10004,11174,-1170
KR_7778166748,180.142,3.0,13431,13990,-559
KR_7778166748,240.161,4.0,15721,17404,-1683
KR_7778166748,300.184,5.0,18239,20760,-2521
KR_7778166748,360.205,6.0,22432,23472,-1040
KR_7778166748,420.236,7.0,26380,26473,-93
KR_7778166748,480.259,8.0,29300,29510,-210
KR_7778166748,540.287,9.0,34249,32510,1739
KR_7778166748,600.318,10.01,36842,35885,957
KR_7778166748,660.332,11.01,40701,38146,2555
KR_7778166748,720.342,12.01,43228,40652,2576
KR_7778166748,780.359,13.01,46374,45720,654
KR_7778166748,840.39,14.01,51223,48474,2749
KR_7778166748,900.421,15.01,53825,51242,2583
KR_7778166748,960.435,16.01,56227,55497,730
KR_7778166748,1020.443,17.01,59153,57749,1404
KR_7778166748,1080.455,18.01,63674,60300,3374
KR_7778166748,1117.582,18.63,66232,61959,4273
KR_7739025569,0.0,0.0,7000,7000,0
KR_7739025569,60.004,1.0,7015,7018,-3
KR_7739025569,120.011,2.0,9492,10791,-1299
KR_7739025569,180.025,3.0,13816,13697,119
KR_7739025569,240.031,4.0,17882,17511,371
KR_7739025569,300.121,5.0,21515,21066,449
KR_7739025569,360.137,6.0,24879,23987,892
KR_7739025569,420.146,7.0,28244,27339,905
KR_7739025569,480.162,8.0,31472,30941,531
KR_7739025569,540.174,9.0,35078,33822,1256
KR_7739025569,600.184,10.0,37765,37938,-173
KR_7739025569,660.229,11.0,41036,40530,506
KR_7739025569,720.254,12.0,44752,44410,342
KR_7739025569,780.263,13.0,47682,48108,-426
KR_7739025569,840.273,14.0,50293,51266,-973
KR_7739025569,900.277,15.0,53490,53939,-449
KR_7739025569,960.292,16.0,57885,56360,1525
KR_7739025569,1020.313,17.01,60053,60464,-411
KR_7739025569,1080.345,18.01,63597,64259,-662
KR_7739025569,1140.356,19.01,66004,67036,-1032
KR_7739025569,1200.388,20.01,68733,70310,-1577
KR_7739025569,1260.417,21.01,72251,73269,-1018
KR_7739025569,1320.441,22.01,74796,77216,-2420
KR_7739025569,1380.473,23.01,77617,82015,-4398
KR_7739025569,1440.491,24.01,81003,85185,-4182
KR_7739025569,1485.438,24.76,82638,88233,-5595
KR_7777970180,0.0,0.0,7000,7000,0
KR_7777970180,60.007,1.0,7015,7025,-10
KR_7777970180,120.033,2.0,9665,10126,-461
KR_7777970180,180.099,3.0,13712,13845,-133
KR_7777970180,240.126,4.0,16678,17917,-1239
KR_7777970180,300.153,5.0,19702,21352,-1650
KR_7777970180,360.174,6.0,23007,24569,-1562
KR_7777970180,420.193,7.0,27301,27485,-184
KR_7777970180,480.217,8.0,30162,30137,25
KR_7777970180,540.222,9.0,32629,33853,-1224
KR_7777970180,600.245,10.0,38024,36799,1225
KR_7777970180,660.257,11.0,41263,39108,2155
KR_7777970180,720.282,12.0,45053,43872,1181
KR_7777970180,780.309,13.01,48982,47445,1537
KR_7777970180,840.33,14.01,51465,50272,1193
KR_7777970180,900.34,15.01,55642,52724,2918
KR_7777970180,960.353,16.01,58389,56010,2379
KR_7777970180,1018.695,16.98,63338,58952,4386
KR_7625441793,0.0,0.0,7000,7000,0
KR_7625441793,60.002,1.0,7845,7539,306
KR_7625441793,120.029,2.0,11348,11424,-76
KR_7625441793,180.114,3.0,14634,14617,17
KR_7625441793,240.114,4.0,18626,18992,-366
KR_7625441793,300.148,5.0,22497,22095,402
KR_7625441793,360.171,6.0,26183,24987,1196
KR_7625441793,420.19,7.0,30382,27511,2871
KR_7625441793,480.221,8.0,32956,31861,1095
KR_7625441793,540.227,9.0,36621,34750,1871
KR_7625441793,600.258,10.0,39254,38540,714
KR_7625441793,660.285,11.0,42439,41702,737
KR_7625441793,720.306,12.01,45213,46244,-1031
KR_7625441793,780.329,13.01,48880,49036,-156
KR_7625441793,840.334,14.01,52287,52750,-463
KR_7625441793,900.367,15.01,56352,55540,812
KR_7625441793,960.389,16.01,58732,58998,-266
KR_7625441793,1020.397,17.01,60914,63784,-2870
KR_7625441793,1080.407,18.01,64547,67339,-2792
KR_7625441793,1140.413,19.01,66916,70910,-3994
KR_7625441793,1175.267,19.59,68296,73833,-5537
KR_7628202278,0.0,0.0,7000,7000,0
KR_7628202278,60.018,1.0,7015,7015,0
KR_7628202278,120.036,2.0,9841,9535,306
KR_7628202278,180.086,3.0,12925,11916,1009
KR_7628202278,240.102,4.0,15442,15025,417
KR_7628202278,300.158,5.0,19015,18502,513
KR_7628202278,360.174,6.0,21960,21707,253
KR_7628202278,420.192,7.0,25803,24010,1793
KR_7628202278,480.209,8.0,28809,26607,2202
KR_7628202278,540.237,9.0,31435,30173,1262
KR_7628202278,600.253,10.0,34545,33835,710
KR_7628202278,660.27,11.0,36891,36374,517
KR_7628202278,720.285,12.0,41902,39068,2834
KR_7628202278,780.303,13.01,44253,42910,1343
KR_7628202278,840.318,14.01,47681,44978,2703
KR_7628202278,900.332,15.01,51034,48669,2365
KR_7628202278,960.346,16.01,54444,52355,2089
KR_7628202278,1020.359,17.01,56724,55590,1134
KR_7628202278,1080.388,18.01,59736,58168,1568
KR_7628202278,1140.419,19.01,62034,61776,258
KR_7628202278,1200.432,20.01,64481,64240,241
KR_7628202278,1260.453,21.01,69511,66582,2929
KR_7628202278,1320.479,22.01,73580,69686,3894
KR_7628202278,1380.48,23.01,76600,72750,3850
KR_7628202278,1440.507,24.01,79416,75899,3517
KR_7628202278,1500.517,25.01,82802,79087,3715
KR_7628202278,1506.862,25.11,83068,79267,3801
KR_7776683624,0.0,0.0,7000,7000,0
KR_7776683624,60.024,1.0,7015,7015,0
KR_7776683624,120.031,2.0,10231,9523,708
KR_7776683624,180.05,3.0,13759,13553,206
KR_7776683624,240.07,4.0,17887,16027,1860
KR_7776683624,300.154,5.0,21557,18793,2764
KR_7776683624,360.155,6.0,24908,23170,1738
KR_7776683624,420.207,7.0,27991,26301,1690
KR_7776683624,480.237,8.0,32436,29105,3331
KR_7776683624,540.263,9.0,34932,33400,1532
KR_7776683624,600.295,10.0,38382,36517,1865
KR_7776683624,660.307,11.01,42882,39704,3178
KR_7776683624,720.328,12.01,45156,42738,2418
KR_7776683624,742.672,12.38,47148,43514,3634
KR_7644345703,0.0,0.0,7000,7000,0
KR_7644345703,60.03,1.0,7015,7419,-404
KR_7644345703,120.046,2.0,9955,10838,-883
KR_7644345703,180.116,3.0,12961,14280,-1319
KR_7644345703,240.134,4.0,16723,17355,-632
KR_7644345703,300.135,5.0,20066,21473,-1407
KR_7644345703,360.154,6.0,22792,23994,-1202
KR_7644345703,420.17,7.0,25890,26919,-1029
